"IndicatorCode","IndicatorName","VariableName","MeasurementName","CountryCode","Alpha3Code","CountryName","PeriodCode","Value",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","705","SVN","Slovenia","2007","13734",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","705","SVN","Slovenia","2008","16261",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","705","SVN","Slovenia","2009","14762",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","705","SVN","Slovenia","2010","15931",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","705","SVN","Slovenia","2011","16439",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","705","SVN","Slovenia","2012","15888",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","705","SVN","Slovenia","2013","15905",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","705","SVN","Slovenia","2014","16273",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","705","SVN","Slovenia","2015","17912",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","705","SVN","Slovenia","2016","18714",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","705","SVN","Slovenia","2017","20814",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","705","SVN","Slovenia","2018","22225",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","705","SVN","Slovenia","2019","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","705","SVN","Slovenia","2020","22662",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","705","SVN","Slovenia","2021","24968",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","724","ESP","Spain","2005","233219",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","724","ESP","Spain","2006","241758",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","724","ESP","Spain","2007","258870",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","724","ESP","Spain","2008","242978",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","724","ESP","Spain","2009","211891",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","724","ESP","Spain","2010","210064",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","724","ESP","Spain","2011","206840",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","724","ESP","Spain","2012","199205",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","724","ESP","Spain","2013","192594",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","724","ESP","Spain","2014","195763",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","724","ESP","Spain","2015","209387",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","724","ESP","Spain","2016","216993",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","724","ESP","Spain","2017","231105",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","724","ESP","Spain","2018","238991",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","724","ESP","Spain","2019","249555",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","724","ESP","Spain","2020","242265",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","724","ESP","Spain","2021","270172",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","752","SWE","Sweden","2005","38556",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","752","SWE","Sweden","2006","39899",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","752","SWE","Sweden","2007","40525",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","752","SWE","Sweden","2008","42367",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","752","SWE","Sweden","2009","35041",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","752","SWE","Sweden","2010","36273",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","752","SWE","Sweden","2011","36946",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","752","SWE","Sweden","2012","33478",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","752","SWE","Sweden","2013","33521",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","752","SWE","Sweden","2014","41956",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","752","SWE","Sweden","2015","41498",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","752","SWE","Sweden","2016","42685",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","752","SWE","Sweden","2017","41848",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","752","SWE","Sweden","2018","43474",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","752","SWE","Sweden","2019","42601",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","752","SWE","Sweden","2020","43183",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","752","SWE","Sweden","2021","42685",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","756","CHE","Switzerland","2005","14860",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","756","CHE","Switzerland","2006","15385",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","756","CHE","Switzerland","2007","15989",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","756","CHE","Switzerland","2008","13635",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","756","CHE","Switzerland","2009","13130",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","756","CHE","Switzerland","2010","13236",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","756","CHE","Switzerland","2011","13564",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","756","CHE","Switzerland","2012","12963",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","756","CHE","Switzerland","2013","12815",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","756","CHE","Switzerland","2014","13065",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","756","CHE","Switzerland","2015","12439",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","756","CHE","Switzerland","2016","12132",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","756","CHE","Switzerland","2017","11945",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","756","CHE","Switzerland","2018","12498",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","756","CHE","Switzerland","2019","12397",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","756","CHE","Switzerland","2020","12484",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","756","CHE","Switzerland","2021","12707",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","762","TJK","Tajikistan","2005","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","762","TJK","Tajikistan","2006","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","762","TJK","Tajikistan","2007","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","762","TJK","Tajikistan","2008","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","762","TJK","Tajikistan","2009","5013",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","762","TJK","Tajikistan","2010","5005",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","762","TJK","Tajikistan","2011","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","762","TJK","Tajikistan","2012","5783",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","762","TJK","Tajikistan","2013","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","762","TJK","Tajikistan","2014","5783",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","762","TJK","Tajikistan","2015","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","762","TJK","Tajikistan","2016","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","762","TJK","Tajikistan","2017","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","762","TJK","Tajikistan","2018","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","762","TJK","Tajikistan","2019","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","762","TJK","Tajikistan","2020","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","762","TJK","Tajikistan","2021","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","792","TUR","Turkiye","2005","166831",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","792","TUR","Turkiye","2006","177399",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","792","TUR","Turkiye","2007","181330",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","792","TUR","Turkiye","2008","181935",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","792","TUR","Turkiye","2009","176455",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","792","TUR","Turkiye","2010","190365",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","792","TUR","Turkiye","2011","203072",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","792","TUR","Turkiye","2012","216123",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","792","TUR","Turkiye","2013","224048",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","792","TUR","Turkiye","2014","234492",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","792","TUR","Turkiye","2015","244329",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","792","TUR","Turkiye","2016","253139",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","792","TUR","Turkiye","2017","262739",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","792","TUR","Turkiye","2018","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","792","TUR","Turkiye","2019","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","792","TUR","Turkiye","2020","272913",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","792","TUR","Turkiye","2021","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","795","TKM","Turkmenistan","2005","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","795","TKM","Turkmenistan","2006","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","795","TKM","Turkmenistan","2007","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","795","TKM","Turkmenistan","2008","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","795","TKM","Turkmenistan","2009","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","795","TKM","Turkmenistan","2010","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","795","TKM","Turkmenistan","2011","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","795","TKM","Turkmenistan","2012","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","795","TKM","Turkmenistan","2013","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","795","TKM","Turkmenistan","2014","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","795","TKM","Turkmenistan","2015","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","795","TKM","Turkmenistan","2016","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","795","TKM","Turkmenistan","2017","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","795","TKM","Turkmenistan","2018","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","795","TKM","Turkmenistan","2019","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","795","TKM","Turkmenistan","2020","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","795","TKM","Turkmenistan","2021","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","804","UKR","Ukraine","2005","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","804","UKR","Ukraine","2006","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","804","UKR","Ukraine","2007","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","804","UKR","Ukraine","2008","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","804","UKR","Ukraine","2009","49232",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","804","UKR","Ukraine","2010","53918",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","804","UKR","Ukraine","2011","57308",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","804","UKR","Ukraine","2012","57453",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","804","UKR","Ukraine","2013","58683",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","804","UKR","Ukraine","2014","55963",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","804","UKR","Ukraine","2015","53293",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","804","UKR","Ukraine","2016","58030",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","804","UKR","Ukraine","2017","62297",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","804","UKR","Ukraine","2018","72068",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","804","UKR","Ukraine","2019","64953",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","804","UKR","Ukraine","2020","65177",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","804","UKR","Ukraine","2021","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","826","GBR","United Kingdom","2005","168000",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","826","GBR","United Kingdom","2006","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","826","GBR","United Kingdom","2007","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","826","GBR","United Kingdom","2008","160296",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","826","GBR","United Kingdom","2009","139536",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","826","GBR","United Kingdom","2010","150903",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","826","GBR","United Kingdom","2011","153000",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","826","GBR","United Kingdom","2012","155286",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","826","GBR","United Kingdom","2013","143700",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","826","GBR","United Kingdom","2014","139282",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","826","GBR","United Kingdom","2015","154459",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","826","GBR","United Kingdom","2016","159555",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","826","GBR","United Kingdom","2017","158410",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","826","GBR","United Kingdom","2018","163764",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","826","GBR","United Kingdom","2019","165499",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","826","GBR","United Kingdom","2020","145520",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","826","GBR","United Kingdom","2021","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","840","USA","United States","2005","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","840","USA","United States","2006","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","840","USA","United States","2007","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","840","USA","United States","2008","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","840","USA","United States","2009","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","840","USA","United States","2010","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","840","USA","United States","2011","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","840","USA","United States","2012","3656582",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","840","USA","United States","2013","2878898",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","840","USA","United States","2014","2941804",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","840","USA","United States","2015","2990197",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","840","USA","United States","2016","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","840","USA","United States","2017","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","840","USA","United States","2018","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","840","USA","United States","2019","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","840","USA","United States","2020","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","840","USA","United States","2021","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","860","UZB","Uzbekistan","2005","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","860","UZB","Uzbekistan","2006","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","860","UZB","Uzbekistan","2007","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","860","UZB","Uzbekistan","2008","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","860","UZB","Uzbekistan","2009","23183",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","860","UZB","Uzbekistan","2010","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","860","UZB","Uzbekistan","2011","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","860","UZB","Uzbekistan","2012","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","860","UZB","Uzbekistan","2013","29182",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","860","UZB","Uzbekistan","2014","31464",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","860","UZB","Uzbekistan","2015","33916",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","860","UZB","Uzbekistan","2016","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","860","UZB","Uzbekistan","2017","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","860","UZB","Uzbekistan","2018","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","860","UZB","Uzbekistan","2019","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","860","UZB","Uzbekistan","2020","..",
"51","Carriage of goods by road, mln tonne-km","Carriage of goods by road","Millions of tonne-km","860","UZB","Uzbekistan","2021","..",
